binary,complex
"[1, 1, 0, 1]",(0.9975026543420479-1.0061804907881027j)
"[1, 0, 1, 0]",(3.0070065253595897+2.998973417151074j)
"[1, 0, 0, 1]",(3.006009256977223-1.0022242570223885j)
"[1, 1, 0, 1]",(1.0051659350766857-1.007727875256442j)
"[1, 0, 0, 0]",(3.00365479595398-3.0066971274206167j)
"[1, 0, 0, 0]",(3.002186986037198-3.003789022665926j)
"[1, 1, 1, 1]",(1.009328865204493+0.9998715482446408j)
"[0, 0, 0, 1]",(-3.006701318724561-0.9976335497992391j)
"[0, 0, 0, 1]",(-2.9873951429773378-1.0081420975242978j)
"[1, 0, 1, 0]",(3.0075471985429245+2.9965171907661854j)
"[1, 1, 0, 0]",(0.9965673141673762-3.003221452129043j)
"[1, 0, 0, 0]",(2.9921204696076074-3.0008390601298776j)
"[1, 0, 1, 1]",(3.002978900389889+1.0093878447130054j)
"[1, 1, 0, 1]",(1.003415290774293-1.0058392209419609j)
"[0, 1, 1, 1]",(-0.9951943629405793+1.0057646905028168j)
"[1, 0, 1, 0]",(3.001982981144854+2.9989319409813855j)
"[0, 0, 1, 1]",(-3.011312060205822+1.0030368006498955j)
"[1, 0, 1, 0]",(3.0029556850084522+3.0065008735252894j)
"[0, 0, 1, 1]",(-2.9928498541112853+0.9972935450345235j)
"[0, 1, 0, 1]",(-1.00969509215898-0.9944137177657608j)
"[0, 1, 0, 0]",(-1.0008730808785578-2.994848160890197j)
"[1, 1, 1, 0]",(0.9955800534726434+2.9954072928981463j)
"[0, 0, 0, 0]",(-3.0154639468113307-2.9993873185822895j)
"[0, 0, 0, 0]",(-3.0084119347032505-2.9855256133978445j)
"[0, 0, 1, 1]",(-2.993361370814584+1.0080436038580751j)
"[1, 1, 1, 0]",(0.9977636367103359+2.993564411621185j)
"[0, 0, 0, 0]",(-2.999986153171074-2.9904662078436215j)
"[1, 1, 1, 1]",(1.0049321920127443+1.0090957900792785j)
"[1, 1, 0, 0]",(1.00835033081255-3.0052440823368753j)
"[0, 0, 1, 1]",(-2.985774593520161+0.9949933030151855j)
"[0, 0, 1, 0]",(-2.9913797211023354+3.0090929771339745j)
"[1, 0, 0, 0]",(2.9945078629313833-3.0058295185511237j)
"[1, 0, 0, 1]",(2.9902738611994817-0.9982226450391681j)
"[1, 0, 1, 1]",(2.998758262380445+0.9914294566835099j)
"[1, 0, 0, 1]",(2.9957704338477114-0.9993403837000225j)
"[1, 1, 1, 1]",(1.0004210367541586+0.9988573552620312j)
"[0, 1, 1, 1]",(-0.9934329081394337+0.9964026247182969j)
"[0, 0, 1, 1]",(-2.990509726807574+1.0038515997240567j)
"[1, 0, 1, 0]",(3.0099423316407914+3.0039974688135165j)
"[1, 1, 1, 0]",(1.0047417580362823+3.0018932493299477j)
"[1, 0, 0, 1]",(2.998001354340142-0.9915151670669312j)
"[1, 0, 0, 0]",(2.9954926962237063-2.9897555260420794j)
"[1, 1, 1, 0]",(1.003444939412763+2.9965104316037197j)
"[0, 1, 1, 1]",(-1.0111509355235857+0.992404806215773j)
"[0, 1, 1, 1]",(-1.007380658517847+0.9928205241795875j)
"[0, 1, 0, 1]",(-0.9833198630111154-0.9875902843961893j)
"[1, 1, 1, 1]",(0.9952043472920179+0.9840224333185457j)
"[0, 1, 0, 1]",(-0.9927579398237094-0.9931509898829579j)
"[1, 1, 0, 1]",(1.0032955683462483-1.0062437489356895j)
"[1, 0, 1, 0]",(2.9985239273770157+2.99606477727906j)
"[0, 1, 1, 1]",(-1.0059263999137487+1.00427938709928j)
"[0, 0, 1, 0]",(-2.9944483043775816+3.003792060940471j)
"[1, 0, 0, 0]",(3.0183913262970985-2.990786856800273j)
"[0, 0, 0, 0]",(-3.000689583956615-3.005609792355956j)
"[1, 1, 0, 0]",(1.0053268354589864-3.0052995989603986j)
"[1, 0, 0, 1]",(2.997665171943711-1.004899385612103j)
"[1, 1, 1, 0]",(0.992085184908746+3.001141971129334j)
"[0, 0, 1, 1]",(-3.003608767104951+1.0048162704896746j)
"[1, 1, 1, 0]",(0.9974053467308894+2.9888850778234506j)
"[0, 0, 0, 0]",(-3.004486461294029-3.006123219604483j)
"[0, 1, 0, 0]",(-1.001892009852745-2.9988728261632263j)
"[1, 0, 1, 0]",(2.98282426789784+3.0025524911378274j)
"[1, 0, 1, 1]",(2.9939996336670927+0.9895279165499221j)
"[0, 0, 0, 0]",(-2.998122127553005-3.0037488789345548j)
"[1, 1, 1, 0]",(1.0064488113945655+2.9997920785365233j)
"[0, 1, 1, 1]",(-0.9882320113972799+1.00955898047409j)
"[1, 1, 0, 0]",(1.0045213571821385-2.98259326487571j)
"[0, 1, 1, 0]",(-1.0001749232461101+2.997667863018946j)
"[0, 1, 1, 1]",(-0.9973466287739883+0.99947948617473j)
"[1, 1, 0, 0]",(1.0030996359144115-2.996573530610046j)
"[1, 1, 1, 1]",(0.9930923660212216+0.9922976170749247j)
"[0, 1, 0, 1]",(-1.0092673474072846-1.002582406068525j)
"[1, 1, 0, 1]",(0.9935896714665686-1.0009758815289098j)
"[0, 0, 1, 0]",(-3.0017256407956077+3.003212020727336j)
"[0, 0, 1, 1]",(-2.9968631225044158+1.000974958777111j)
"[1, 0, 1, 0]",(2.99152923377736+2.9985104827270455j)
"[1, 1, 1, 1]",(0.9958244593406715+1.0027136869646944j)
"[1, 1, 1, 1]",(0.9805141832078107+0.9970923219287934j)
"[0, 0, 1, 0]",(-2.9992280982694934+2.993493537917294j)
"[1, 0, 1, 1]",(2.99506545086497+1.0090125678214974j)
"[0, 1, 1, 0]",(-0.9946707741287574+3.0163463555143837j)
"[1, 1, 1, 1]",(0.9967387237089507+1.0035806024170588j)
"[0, 1, 1, 1]",(-1.0065786303752877+0.9919515026814518j)
"[0, 1, 0, 1]",(-0.9877526074879465-1.0028834132044917j)
"[0, 0, 1, 1]",(-2.992164467656204+1.017280254439665j)
"[1, 1, 1, 1]",(1.0019346596854695+1.0040266681460241j)
"[1, 0, 1, 1]",(3.003263200111433+1.0103253746698027j)
"[0, 1, 1, 0]",(-0.9969134073512621+3.0029108985211024j)
"[0, 1, 0, 1]",(-0.997193368948112-1.0072604648232315j)
"[0, 1, 0, 1]",(-1.0004146152921136-1.0003086804746324j)
"[1, 0, 1, 1]",(3.004774703186283+1.0003721677250388j)
"[1, 0, 1, 0]",(3.0115296701485073+3.00046426412171j)
"[1, 0, 1, 0]",(3.002343093578902+2.9954951477752947j)
"[1, 1, 0, 0]",(1.000791813133938-2.998085155675956j)
"[0, 1, 1, 1]",(-0.9939290813402073+0.9924980999443179j)
"[0, 0, 1, 0]",(-2.999489104823282+2.9970583501671726j)
"[1, 1, 1, 1]",(0.9962372878697129+1.001864480338618j)
"[0, 1, 1, 1]",(-0.9986656597932837+0.9939868553641923j)
"[0, 1, 1, 0]",(-1.0020919588276884+3.006378347563526j)
"[1, 1, 1, 1]",(0.9823166698968346+0.994952066145414j)
"[1, 1, 1, 1]",(0.9911948999821907+0.998644622020504j)
"[1, 1, 0, 0]",(0.9981834982758366-2.9955690677654814j)
"[1, 0, 0, 0]",(2.990637682188115-3.005892356502428j)
"[1, 0, 1, 1]",(2.9969288496094806+0.9835714822815893j)
"[0, 1, 1, 1]",(-0.9960170809283936+1.0049506042673846j)
"[0, 0, 1, 1]",(-2.9974929215972694+0.9979798799913271j)
"[1, 0, 0, 0]",(2.9993760822058997-3.007674063306813j)
"[0, 0, 1, 1]",(-2.98995970693669+0.9899002830810972j)
"[0, 0, 1, 0]",(-2.9962542762843105+2.9964148453706434j)
"[0, 0, 0, 0]",(-2.9953383131378235-2.9954809010327685j)
"[1, 1, 0, 1]",(1.000351545313514-0.9908749849985986j)
"[1, 0, 0, 1]",(3.0113761965825727-0.9990272169421328j)
"[0, 1, 1, 0]",(-0.9879948941749472+3.0083833307615877j)
"[1, 1, 1, 1]",(0.9882380671943803+1.004448525268956j)
"[1, 0, 0, 0]",(2.9942345295882156-3.0018901947718852j)
"[0, 1, 1, 0]",(-1.0018717902532162+3.009635499730816j)
"[1, 1, 0, 1]",(0.9917914724708308-1.0036397468944627j)
"[0, 1, 0, 0]",(-0.9941680299391324-2.993671753684891j)
"[1, 1, 1, 0]",(1.0016751137282451+2.9940415625803847j)
"[1, 1, 1, 1]",(1.0040527531291261+1.0106094771476195j)
"[0, 0, 0, 1]",(-2.995155779855918-0.9925438692975757j)
"[0, 1, 1, 1]",(-1.0020163883622135+1.003232524634179j)
"[1, 1, 0, 1]",(1.0087944071935198-1.0105312769945876j)
"[1, 0, 0, 0]",(3.00457648380311-2.9904360301078032j)
"[1, 0, 1, 1]",(3.0142176044488482+0.9976530113351808j)
"[1, 1, 1, 1]",(1.000103821130114+1.0057326366004644j)
"[0, 0, 0, 1]",(-3.0055021440375995-0.9920080889539173j)
"[0, 0, 1, 1]",(-2.98975300073379+0.9937201539147449j)
"[0, 1, 0, 1]",(-1.0000643353004883-1.0037486892685223j)
"[1, 1, 0, 0]",(0.996478639457707-3.005230026285912j)
"[1, 0, 0, 1]",(2.9937402052868736-1.0025349207352372j)
"[1, 0, 0, 0]",(2.9940676316180563-3.0022761896374988j)
"[0, 0, 0, 0]",(-3.008422078117052-2.998515153251809j)
"[0, 1, 0, 1]",(-0.9914075880838712-1.0016217333581277j)
"[0, 0, 1, 0]",(-2.9928726869644016+3.0092925827499712j)
"[0, 0, 0, 0]",(-2.987034906085292-2.9971373973485056j)
"[0, 1, 0, 0]",(-1.00064737328966-2.993929320666581j)
"[1, 0, 0, 0]",(2.9938376058632343-3.002841818091584j)
"[1, 0, 0, 1]",(2.997811297808294-1.0151150453134394j)
"[1, 1, 1, 1]",(1.0025503192248055+1.0031986480693593j)
"[0, 1, 0, 0]",(-0.9980729050983648-2.987501367342643j)
"[1, 0, 0, 1]",(2.9992184378503484-1.0000413740164482j)
"[0, 1, 0, 0]",(-0.9970011942927242-2.9828345471603086j)
"[1, 1, 1, 0]",(1.003111305672309+2.998780794252958j)
"[0, 0, 1, 1]",(-3.003632830610645+0.9942559499462775j)
"[1, 0, 1, 1]",(2.992654503999202+0.987643649282273j)
"[0, 1, 1, 0]",(-0.9883694852844801+3.0003851437543365j)
"[1, 1, 1, 0]",(0.9949294975691746+3.0025173244952774j)
"[0, 0, 1, 0]",(-3.006676958572985+2.990400018259403j)
"[0, 0, 0, 1]",(-2.9922726903760646-1.013136108045419j)
"[1, 1, 1, 1]",(0.9900337695987614+1.005821622618733j)
"[1, 0, 1, 0]",(3.0032512885923275+3.0132620545397946j)
"[0, 1, 1, 0]",(-1.006417802057103+3.009697571409662j)
"[1, 1, 0, 1]",(0.986801001038356-1.017237492465811j)
"[1, 1, 1, 0]",(1.0075414575493624+3.0007506442974132j)
"[0, 1, 1, 0]",(-1.0030065640388817+3.0081073362501036j)
"[0, 0, 0, 0]",(-2.9924839901722704-3.012816192871095j)
"[0, 1, 0, 0]",(-0.9976825782367975-3.004348443324655j)
"[0, 0, 0, 1]",(-2.9984792827690048-1.0014629988708135j)
"[0, 0, 1, 0]",(-3.001735968919549+3.001951157684663j)
"[0, 1, 0, 0]",(-0.9946218590200101-2.995388933006725j)
"[0, 0, 1, 1]",(-2.99772346057455+1.0052527675100276j)
"[0, 1, 0, 1]",(-0.9962633917947233-0.9894994547515862j)
"[0, 1, 0, 1]",(-1.0091379678385723-0.997402250320607j)
"[1, 1, 1, 0]",(0.9963141140155511+3.003602575317273j)
"[0, 1, 0, 1]",(-0.9849868916104713-1.0009564127629582j)
"[1, 1, 0, 1]",(0.989699035765368-0.9996740730755076j)
"[1, 0, 1, 0]",(3.0033852847721763+2.994381144333028j)
"[0, 0, 0, 0]",(-2.993564505681667-2.9932170025895144j)
"[1, 0, 1, 0]",(2.9882095882875155+2.9976046003658667j)
"[1, 0, 1, 0]",(3.015963495879539+2.9969979054940743j)
"[0, 1, 0, 0]",(-0.9937493684909988-2.9922907316612495j)
"[1, 0, 0, 1]",(3.012832295526003-1.0055893509115026j)
"[1, 0, 0, 0]",(2.984810495879817-2.999894532926935j)
"[1, 0, 0, 0]",(2.992254463554024-3.01041794180097j)
"[1, 0, 0, 0]",(2.9962360979388465-2.997880329347711j)
"[0, 1, 0, 1]",(-0.9995027417706881-0.9957611171927169j)
"[0, 0, 0, 0]",(-3.014024960417051-2.9953139262439974j)
"[0, 1, 1, 0]",(-1.0040211568530166+3.0078696548647597j)
"[1, 0, 1, 1]",(3.0100860598401615+1.0059314776535886j)
"[1, 1, 1, 0]",(0.997292576106024+2.9962045985812695j)
"[1, 0, 1, 1]",(2.9907765222644134+1.0066878114428248j)
"[1, 0, 0, 0]",(2.999749722273008-3.0049358453234216j)
"[0, 1, 1, 1]",(-0.995615244280614+0.9949962988912981j)
"[1, 1, 1, 0]",(1.0021396493652814+3.014725380307721j)
"[1, 0, 1, 1]",(3.0085057071836263+0.9941837352998871j)
"[0, 0, 0, 0]",(-2.9893383640372138-3.005258483091482j)
"[1, 0, 1, 1]",(3.0005906486311447+1.0008786067567812j)
"[1, 1, 1, 1]",(0.9968449949490916+1.00647247811928j)
"[0, 0, 1, 1]",(-3.004419680532676+0.9956579455659079j)
"[0, 0, 1, 0]",(-2.9979180719791647+3.005848621961839j)
"[0, 0, 1, 0]",(-2.9988987175876822+2.9999085567128865j)
"[0, 0, 1, 1]",(-2.9866249688712876+0.9984450354912469j)
"[1, 0, 1, 1]",(2.9863787994657707+1.004930681723588j)
"[0, 1, 0, 0]",(-0.9919954382901089-2.9973996451556943j)
"[1, 1, 0, 0]",(1.0000219995348854-2.9892769575829616j)
"[1, 1, 1, 1]",(1.005244926960676+0.9981652866945285j)
"[1, 0, 1, 0]",(2.991467293315397+3.0183945476186986j)
"[1, 1, 0, 0]",(0.9942610003781007-3.004596489696183j)
"[1, 0, 0, 1]",(2.9961340274534902-0.9930654668353942j)
"[0, 1, 1, 1]",(-0.9875179210079711+0.9982564045023795j)
"[0, 0, 0, 0]",(-3.0002119372538676-3.0114395692098297j)
"[0, 0, 0, 0]",(-3.0019691895073413-2.995888811651348j)
"[0, 1, 0, 1]",(-1.0019230713327256-1.0023158896570157j)
"[0, 1, 0, 0]",(-0.9928507345727225-3.0052168401936643j)
"[0, 1, 1, 0]",(-0.9994554984970911+2.9955159500982815j)
"[0, 1, 1, 0]",(-1.0057251012278778+2.990169576485765j)
"[1, 1, 0, 0]",(1.0043848187062057-2.9988024950124266j)
"[1, 0, 1, 0]",(2.9935902870248983+2.9934430414041344j)
"[1, 1, 0, 1]",(1.0057739055236536-1.0056097651514628j)
"[0, 0, 1, 0]",(-3.0007628098430783+2.9896292359563468j)
"[1, 1, 1, 1]",(0.9977803658454714+0.9995727382930627j)
"[0, 1, 0, 0]",(-1.0048002868317416-2.9941454052837493j)
"[1, 0, 1, 1]",(3.0048211632490585+1.0059425408858198j)
"[0, 0, 0, 1]",(-2.9977126287656466-1.009588779054875j)
"[1, 1, 0, 0]",(1.0008833311603968-2.9916063385938267j)
"[0, 0, 1, 0]",(-2.9952757314087477+3.0103002977490863j)
"[0, 0, 0, 0]",(-3.0008160390844374-2.9972577097452033j)
"[0, 0, 0, 1]",(-3.000290321141829-0.9996150399956428j)
"[1, 0, 0, 1]",(2.9920312462608774-0.9900460617092014j)
"[1, 0, 1, 1]",(3.0012916102100173+1.0156700192614687j)
"[1, 0, 0, 1]",(2.986566174797276-0.9992851736575605j)
"[0, 1, 1, 1]",(-1.0072611299528054+0.9924894592975481j)
"[1, 0, 0, 1]",(2.9949532302482953-1.0071331469012297j)
"[0, 1, 0, 0]",(-1.0001199155349287-2.9975310695157518j)
"[0, 0, 0, 0]",(-3.008492113474919-3.007263606071814j)
"[1, 0, 1, 0]",(2.9950675215919462+2.993861476763552j)
"[0, 0, 0, 0]",(-3.002994563469439-3.009016124361205j)
"[1, 1, 0, 0]",(1.0006956526624555-2.9893401264981487j)
"[0, 0, 0, 1]",(-2.9986124748831533-1.0080505745680393j)
"[0, 1, 1, 0]",(-1.0017532835323613+2.9928070745042192j)
"[1, 0, 1, 1]",(2.990297884873807+0.9936210276291148j)
"[1, 0, 0, 1]",(3.00691279086934-1.0121255350836065j)
"[1, 1, 1, 1]",(0.9958422081931924+0.9910074546288961j)
"[1, 0, 1, 1]",(3.00509043992907+0.9926637230100303j)
"[0, 0, 1, 0]",(-3.0006761927826546+3.004536771846597j)
"[1, 1, 0, 0]",(1.0020491192581655-3.0071717671908234j)
"[0, 1, 1, 0]",(-0.9948193337136174+2.9909956925327985j)
"[0, 1, 1, 0]",(-1.0046466941796315+2.993050031293316j)
"[1, 0, 0, 0]",(3.008634134128327-2.9899330588266393j)
"[1, 1, 0, 1]",(1.0029398122441084-0.9894211942426859j)
"[0, 1, 1, 1]",(-0.9966478172499686+1.0011141442793985j)
"[0, 0, 1, 1]",(-2.992097065140121+1.010879094064981j)
"[1, 0, 1, 0]",(3.022306805112177+2.995955789184121j)
"[0, 0, 0, 1]",(-3.0028792818114054-1.0091814237550187j)
"[0, 0, 1, 0]",(-2.993652440142866+2.998384559030872j)
"[1, 0, 1, 0]",(3.010801753627677+2.996751341363933j)
"[0, 1, 0, 0]",(-0.9954491995977149-2.986503440742226j)
"[1, 1, 0, 0]",(1.003587771500129-3.0021552282100066j)
"[1, 1, 0, 1]",(0.9964278903846691-0.9903759689395851j)
"[1, 0, 0, 1]",(3.009483458103332-1.0007348596588448j)
"[1, 0, 0, 0]",(2.9820850036981494-2.998640402130047j)
"[1, 1, 1, 0]",(1.001727280949001+3.001773683603572j)
"[1, 0, 1, 0]",(2.9911126635133636+2.9975661579435884j)
"[1, 1, 1, 0]",(0.9939917253077926+2.9883231370442154j)
"[0, 0, 1, 1]",(-2.9970374630892347+0.993564418974645j)
"[1, 1, 1, 1]",(1.0061296292847948+0.9900246970463527j)
"[1, 0, 1, 1]",(3.0092038701338715+1.0000901713396892j)
"[0, 0, 0, 0]",(-2.989646994569013-3.0008907275858956j)
"[1, 1, 1, 0]",(0.9991714455613192+2.9946734532620036j)
"[0, 1, 1, 0]",(-0.9887479342355365+2.991192789528347j)
"[1, 0, 0, 0]",(3.013864704188814-3.0020406367614596j)
"[0, 0, 1, 0]",(-2.9974309739876954+2.9821439404016648j)
"[0, 0, 0, 0]",(-3.021255534613659-2.9977224205298287j)
"[1, 1, 0, 0]",(0.9970209009440039-3.004832364262362j)
"[0, 1, 0, 1]",(-1.0111351885698396-1.0117939544145282j)
"[1, 1, 1, 0]",(0.9975403595751547+3.009655526123506j)
"[1, 0, 1, 1]",(3.0134745356100576+1.0110408778732192j)
"[0, 0, 1, 0]",(-2.989265199607783+2.987623790126464j)
"[0, 1, 0, 1]",(-0.9878555701690707-1.000615652083202j)
"[1, 0, 0, 1]",(3.0063164491588643-1.0025514500797663j)
"[0, 1, 0, 0]",(-0.9961910241347747-2.996236435187703j)
"[0, 0, 1, 1]",(-3.0089073036714438+1.00271113948089j)
"[1, 1, 1, 1]",(1.0085345965919235+0.9985326362611804j)
"[0, 1, 0, 0]",(-0.9943463916457705-3.0136579473862875j)
"[0, 0, 0, 0]",(-2.9985366714049166-3.014376171054704j)
"[0, 1, 1, 0]",(-1.0043447652087105+3.008671644944946j)
"[0, 0, 0, 1]",(-3.008802172538828-0.9886320133659683j)
"[0, 1, 1, 1]",(-0.9988183038517663+1.0050300015615772j)
"[0, 0, 0, 1]",(-2.993542252992147-1.0010268106980735j)
"[1, 1, 0, 1]",(0.9991018907457293-1.0028350843786789j)
"[1, 1, 0, 0]",(1.0018983532090986-3.0034518919232873j)
"[0, 1, 1, 0]",(-0.9970464461411344+2.993427112759791j)
"[0, 0, 0, 1]",(-3.0087846277373558-0.9919653239720927j)
"[0, 1, 1, 0]",(-1.0019571866009143+2.9963868253647896j)
"[0, 0, 0, 1]",(-2.997634485499968-0.992169864536746j)
"[1, 0, 0, 1]",(3.005895849432691-0.9981570485267974j)
"[1, 0, 1, 0]",(2.99198374273846+2.9897429233837682j)
"[1, 0, 0, 0]",(3.005653609231174-2.9904863864758537j)
"[1, 1, 1, 0]",(0.9992628725351808+3.0073629213044426j)
"[1, 0, 0, 0]",(3.002363377233753-2.980376433324078j)
"[0, 1, 0, 0]",(-1.0026743135020681-3.0055859178738964j)
"[1, 0, 1, 0]",(3.005825921384245+3.0061807852975977j)
"[1, 1, 1, 0]",(0.991158605782155+2.9894574265750253j)
"[0, 1, 1, 0]",(-0.9923772209397574+2.9999804948507505j)
"[0, 1, 1, 1]",(-1.001615429891729+1.0013756775435616j)
"[0, 1, 0, 1]",(-1.011082184652661-1.01199859571798j)
"[0, 1, 0, 0]",(-0.9931164182743576-3.0097116280007863j)
"[0, 1, 1, 0]",(-1.0043609252981198+3.0021286201191155j)
"[1, 1, 0, 0]",(0.9987731742957103-3.001756503237932j)
"[1, 1, 0, 1]",(1.0055550853930697-0.9827491290310837j)
"[0, 0, 0, 0]",(-3.000731243637504-3.0109969403051258j)
"[0, 0, 1, 1]",(-2.996023884870802+0.9917607713054624j)
"[0, 1, 0, 1]",(-1.0144071185245387-1.0065037091324132j)
"[0, 1, 0, 1]",(-1.0042640686272537-1.0032703589163043j)
"[1, 0, 0, 0]",(3.00395491857972-3.0037672794657277j)
"[1, 0, 1, 1]",(2.993342544148433+0.9924457128058541j)
"[1, 1, 0, 1]",(0.9957998794012006-0.9929196205865403j)
"[1, 1, 0, 1]",(1.0113714784950425-0.9972283562765578j)
"[1, 1, 0, 1]",(1.0056045963368576-0.9838983965879532j)
"[1, 1, 0, 0]",(0.9879398322933167-2.993568506171306j)
"[1, 0, 0, 0]",(2.988398322545493-2.990517469653937j)
"[0, 0, 1, 1]",(-2.9994738764648456+1.0033442158345924j)
"[1, 0, 0, 0]",(2.998880851100925-3.0035123273025888j)
"[1, 1, 1, 0]",(1.0105346898635799+3.0005957530533522j)
"[1, 1, 0, 0]",(0.9977629785479006-3.004563716938042j)
"[0, 0, 1, 1]",(-2.988955586460304+0.9926020475322427j)
"[0, 0, 0, 1]",(-3.0038485904311925-1.004457304359315j)
"[1, 1, 0, 0]",(1.0001187724863967-2.992002066626809j)
"[1, 0, 1, 0]",(3.003914991823976+3.0117917540652512j)
"[0, 0, 1, 0]",(-3.0039454309541105+3.003320050633404j)
"[1, 1, 0, 0]",(1.005850320686058-2.993397031538212j)
"[0, 0, 1, 1]",(-2.9941942045335206+1.010823645245699j)
"[0, 1, 0, 0]",(-1.0101403307024213-2.98926439558169j)
"[1, 1, 0, 1]",(0.98925326504142-0.9997052224753863j)
"[1, 0, 1, 1]",(2.990799294845893+0.9899160001393287j)
"[0, 1, 0, 1]",(-0.9978729780590583-0.9787915970638932j)
"[0, 0, 0, 0]",(-2.9988151808322407-2.993622009772541j)
"[1, 0, 1, 1]",(2.98484961379673+1.004529330237723j)
"[0, 0, 1, 0]",(-2.9947247019034786+2.9985825135729884j)
"[1, 0, 0, 1]",(3.001931574433416-1.0043576823397489j)
"[1, 0, 1, 1]",(3.002963386609001+1.0166722464370999j)
"[1, 0, 0, 1]",(2.9949101563572125-0.9890329741903717j)
"[1, 1, 0, 1]",(1.010866822017773-0.9877658565051354j)
"[0, 0, 0, 1]",(-2.985678701341325-0.9958713664747376j)
"[1, 1, 0, 0]",(1.0001113956053638-2.9982542773248166j)
"[1, 1, 1, 0]",(0.9940402673434352+3.0110222639365642j)
"[0, 1, 0, 1]",(-0.9933061541873095-1.0103897382782505j)
"[0, 1, 1, 1]",(-1.0153747955629056+0.9888822991552032j)
"[0, 0, 1, 0]",(-2.994865857151261+3.0024280570976454j)
"[0, 1, 0, 1]",(-1.0003902040271095-1.0024270600591814j)
"[0, 1, 1, 1]",(-1.0130351147795407+1.003662181987013j)
"[1, 0, 0, 1]",(2.993516030137528-1.0138700846955493j)
"[1, 1, 1, 1]",(0.9952628412711885+1.0072604409381132j)
"[0, 1, 0, 0]",(-0.9955559854720295-3.0089899591360174j)
"[0, 1, 1, 0]",(-1.008999704275808+3.008344815414953j)
"[0, 1, 0, 1]",(-0.9950752226276518-0.9985531662344829j)
"[0, 0, 0, 0]",(-2.9950609461023148-2.991615650639791j)
"[1, 1, 0, 1]",(1.006573797516527-0.9908132546807026j)
"[0, 1, 0, 0]",(-1.0061698932970233-2.993945281800599j)
"[1, 1, 0, 0]",(0.989966311782196-2.998394079888428j)
"[0, 1, 0, 1]",(-0.9973882419315351-1.006426568676508j)
"[1, 1, 1, 1]",(1.0098801511027016+1.0043620896893006j)
"[0, 1, 0, 0]",(-1.0079326044511017-2.9974161069847574j)
"[1, 0, 1, 0]",(3.005861385563558+3.010580408572795j)
"[0, 1, 0, 1]",(-0.9930443082528158-0.9965750149559759j)
"[1, 1, 0, 1]",(1.0048411803818031-0.9960666750753359j)
"[0, 0, 1, 1]",(-3.006880820766443+0.9849290873996632j)
"[0, 1, 1, 0]",(-0.9928787391537258+3.0048798848810625j)
"[1, 1, 1, 0]",(1.002069147280883+2.996534023934833j)
"[0, 1, 1, 0]",(-1.005554802428128+3.0017699121151993j)
"[1, 0, 0, 0]",(3.0011591305460654-2.996584442747815j)
"[0, 1, 1, 1]",(-1.002688605108747+1.0148320007019231j)
"[0, 0, 0, 0]",(-3.0019432516766-2.994841889459737j)
"[0, 0, 1, 1]",(-2.995130026750224+0.9931051541789896j)
"[0, 1, 1, 0]",(-0.9987348249345854+2.995628746345729j)
"[0, 1, 1, 0]",(-1.010307992273614+3.0130226699572233j)
"[0, 0, 1, 0]",(-3.0064967636081783+2.998211489190904j)
"[0, 0, 1, 0]",(-3.0151267938434887+2.995207707834178j)
"[1, 0, 0, 1]",(2.999433315296392-1.0149411839108906j)
"[1, 1, 0, 0]",(0.9804799540805872-3.008028836580037j)
"[0, 1, 1, 1]",(-0.9943760765953641+1.0035211573334195j)
"[0, 0, 0, 0]",(-2.999095985397429-3.0047643356363998j)
"[1, 0, 1, 1]",(2.998914771794695+0.9827867200838217j)
"[0, 0, 1, 1]",(-3.0073749837255908+1.0034849254159048j)
"[0, 0, 1, 1]",(-2.9938931692096573+1.0037849649009165j)
"[1, 1, 1, 0]",(1.0101309131035583+3.0016910549168134j)
"[1, 0, 1, 1]",(3.001029948374519+0.99995549190382j)
"[0, 1, 0, 0]",(-1.0017633326680264-2.999990110431395j)
"[1, 1, 0, 0]",(0.9977443584358637-3.0127987681628587j)
"[1, 1, 0, 0]",(1.0089613307018266-3.0128008356098954j)
"[1, 1, 0, 1]",(1.004261120954652-0.9930611733697065j)
"[1, 0, 1, 0]",(2.9886909400011623+2.992487852672633j)
"[0, 0, 0, 1]",(-3.0031444929935818-0.9990785938111394j)
"[1, 0, 0, 0]",(3.0009796218501896-3.011781604648691j)
"[0, 1, 1, 0]",(-0.987717956536464+3.0161113799366017j)
"[0, 1, 1, 1]",(-0.9966542438525332+1.0051499312835086j)
"[0, 0, 0, 1]",(-3.0060595523431797-1.0071215422771902j)
"[1, 0, 1, 1]",(2.999797140027571+1.0207378396555904j)
"[0, 1, 1, 1]",(-0.9969086192700874+0.986164859308051j)
"[1, 0, 1, 1]",(2.9926615272365313+0.9954726321111447j)
"[0, 0, 0, 0]",(-2.9991765771388366-3.0127144637425585j)
"[0, 0, 1, 1]",(-3.001213788403596+0.9919864969699443j)
"[1, 1, 1, 0]",(1.0012427611011787+3.0061113934341233j)
"[1, 1, 1, 1]",(0.9999354678869112+0.9894499749942188j)
"[1, 1, 1, 0]",(1.0066850510199634+3.008879910264813j)
"[0, 1, 1, 1]",(-0.9971514644610218+1.01533440565762j)
"[1, 1, 0, 0]",(0.9915598950869084-2.9988919097660514j)
"[1, 1, 0, 1]",(1.0127443763833623-1.0039138528663827j)
"[0, 1, 1, 1]",(-0.9886551630981169+1.0043996257632075j)
"[1, 1, 1, 0]",(1.001423840703451+3.0045584982104847j)
